pkoakwood,nativity
5437,Texas
5438,Texas
5439,Texas
5440,Texas
5441,Texas
5442,Sweden
5443,Austin
5444,American
5445,Austin
5446,Austin
5447,Blank
5448,Blank
5449,Austin
5450,Austin
5451,Germany
5452,Austin
5453,Sweden
5454,Mexico
5455,Texas
5456,Austin
5457,Austin
5458,Austin
5459,Texas
5460,Ohio
5461,Austin
5462,Austin
5463,Austin
5464,Austin
5465,Blank
5466,Alabama
5467,
5468,Blank
5469,Louisiana
5470,Georgetown
5471,Blank
5472,Austin
5473,Blank
5474,Virginia
5475,Austin
5476,England
5477,Austin
5478,Blank
5479,Texas
5480,Austin
5481,Blank
5482,Austin
5483,Austin
5484,Texas
5485,Austin
5486,Austin
5487,Blank
5488,Austin
5489,Blank
5490,Austin
5491,Texas
5492,Blank
5493,Austin
5494,Blank
5495,Texas
5496,Austin
5497,Austin
5498,Ireland
5499,Germany
5500,Blank
5501,Austin
5502,Texas
5503,Austin
5504,Austin
5505,Blank
5506,Austin
5507,Austin
5508,Austin
5509,Austin
5510,Texas
5511,Blank
5512,Blank
5513,Blank
5514,Austin
5515,Austin
5516,Blank
5517,Austin
5518,Austin
5519,Germany
5520,Austin
5521,Austin
5522,Canada
5523,Austin
5524,Austin
5525,Austin
5526,Tennesee
5527,Blank
5528,Austin
5529,Austin
5530,Austin
5531,Blank
5532,Tennesee
5533,England
5534,Austin
5535,N. Carolina
5536,Georgia
5537,Austin
5538,Austin
5539,Austin
5540,Blank
5541,Blank
5542,Austin
5543,Austin
5544,Austin
5545,Austin
5546,Blank
5547,Blank
5548,Blank
5549,Blank
5550,Blank
5551,Blank
5552,Blank
5553,Texas
5554,Germany
5555,Austin
5556,Poland
5557,Blank
5558,Austin
5559,Blank
5560,Blank
5561,Blank
5562,Blank
5563,Blank
5564,Blank
5565,Texas
5566,Blank
5567,Austin
5568,Austin
5569,Blank
5570,Mexico
5571,Blank
5572,Austin
5573,Austin
5574,Austin
5575,Austin
5576,Austin
5577,Blank
5578,Austin
5579,Georgia
5580,Austin
5581,Texas
5582,Austin
5583,Blank
5584,Blank
5585,Blank
5586,Blank
5587,Blank
5588,Blank
5589,Blank
5590,Texas
5591,Blank
5592,Blank
5593,Blank
5594,England
5595,Blank
5596,Austin
5597,Austin
5598,Texas
5599,Austin
5600,Austin
5601,Germany
5602,Blank
5603,Georgia
5604,Austin
5605,Blank
5606,Blank
5607,Blank
5608,
5609,Blank
5610,Blank
5611,Austin
5612,Austin
5613,Dallas
5614,Austin
5615,Germany
5616,America
5617,America
5618,America
5619,America
5620,America
5621,Germany
5622,Georgetown
5623,Austin
5624,Austin
5625,Blank
5626,Blank
5627,Austin
5628,Alabama
5629,Austin
5630,Texas
5631,Austin
5632,Wheatsville
5633,Scotland
5634,Ohio
5635,Texas
5636,Austin
5637,Austin
5638,Texas
5639,China
5640,Blank
5641,Blank
5642,San Antonio
5643,Blank
5644,Missouri
5645,Germany
5646,Tennessee
5647,Texas
5648,America
5649,Travis County
5650,Switzerland
5651,America
5652,America
5653,Germany
5654,Austin
5655,Austin
5656,Austin
5657,America
5658,America
5659,Austin
5660,America
5661,America
5662,America
5663,America
5664,Louisiana
5665,Blank
5666,America
5667,Mexico
5668,America
5669,Blank
5670,Germany
5671,America
5672,Germany
5673,"Blanco County, Texas"
5674,America
5675,Austin
5676,Austin
5677,Blank
5678,Blank
5679,America
5680,Austin
5681,America
5682,America
5683,America
5684,Austin
5685,America
5686,America
5687,Illinois
5688,America
5689,Austin
5690,Sweden
5691,Blank
5692,Austin
5693,"Lincoln Co, North Carolina"
5694,Virginia
5695,Denmark
5696,Austin
5697,Blank
5698,"Fort Worth, TX"
5699,"Madison, Indiana"
5700,Austin
5701,Germany
5702,Austin
5703,America
5704,Arkansas
5705,America
5706,Austin
5707,Austin
5708,Kentucky
5709,Austin
5710,Blank
5711,Austin
5712,America
5713,Texas
5714,Austin
5715,Austin
5716,Austin
5717,Austin
5718,Polk Co. Texas
5719,Austin
5720,South Carolina
5721,Austin
5722,Blank
5723,Austin
5724,"Columbia, South Carolina"
5725,Austin
5726,"Kyle, Texas"
5727,Austin
5728,Tennessee
5729,Germany
5730,Austin
5731,Blank
5732,Ohio
5733,Austin
5734,S. Carolina
5735,Norway
5736,Europe
5737,Blank
5738,Austin
5739,Austin
5740,Blank
5741,Austin
5742,North Carolina.
5743,Austin
5744,Austin
5745,"Hays County, TX"
5746,Austin
5747,Sweden
5748,Austin
5749,San Antonio
5750,Travis County
5751,Blank
5752,Austin
5753,Clarksville
5754,Austin
5755,Blank
5756,Austin
5757,Austin
5758,Virginia
5759,Austin
5760,Tennessee
5761,Austin
5762,Blank
5763,Austin
5764,Blank
5765,Blank
5766,Blank
5767,Austin
5768,Kentucky
5769,Sweden
5770,not known
5771,"Travis Co., Tx"
5772,Travis Co.
5773,Texas
5774,Blank
5775,"Alabama,  Perry Co."
5776,Austin
5777,Texas
5778,Austin
5779,Blank
5780,Mexico
5781,California
5782,Austin
5783,Austin
5784,Blank
5785,Waco Texas
5786,Germany
5787,Blank
5788,Austin
5789,Blank
5790,
5791,Austin
5792,Tenn
5793,Sweden
5794,
5795,Clarksville
5796,Ga.
5797,China
5798,Blank
5799,Travis Co. Tex
5800,Blank
5801,Blank
5802,England
5803,Blank
5804,Mexico
5805,E. Texas
5806,Germany
5807,Ireland
5808,New York
5809,Blank
5810,"Austin, Texas"
5811,Blank
5812,Austin
5813,Austin
5814,Kentucky
5815,England
5816,Blank
5817,Austin
5818,Austin
5819,Austin
5820,Texas
5821,Blank
5822,Texas
5823,Mo.
5824,Mex.
5825,Alabama
5826,S. Carolina
5827,"Austin, Texas"
5828,Austin
5829,Blank
5830,Blank
5831,Alabama
5832,Austin
5833,Blank
5834,Austin
5835,California
5836,Blank
5837,Germany
5838,Blank
5839,Austin
5840,Blank
5841,Austin
5842,Germany
5843,Blank
5844,Germany
5845,Pennsylvania
5846,Blank
5847,Germany
5848,Austin
5849,Austin
5850,Texas
5851,Blank
5852,Travis Co.
5853,Blank
5854,Austin
5855,Austin
5856,Blank
5857,Austin
5858,Austin
5859,Ireland
5860,Blank
5861,Austin
5862,Virginia
5863,Austin
5864,Texas
5865,Austin
5866,Tennessee
5867,Travis Co.
5868,Gibralter
5869,Mississippi
5870,America
5871,Austin
5872,Germany
5873,America
5874,North Carolina
5875,England
5876,Austin
5877,Blank
5878,South Carolina
5879,Austin
5880,Texas
5881,Germany
5882,America
5883,Austin
5884,Blank
5885,Travis Co.
5886,Blank
5887,Austin
5888,Blank
5889,Austin
5890,Travis Co.
5891,Blank
5892,Blank
5893,Austin
5894,Blank
5895,Blank
5896,Austin
5897,Louisiana
5898,New York
5899,Black
5900,Scotland
5901,Blank
5902,Austin
5903,Blank
5904,Texas
5905,Blank
5906,Austin
5907,America
5908,Austin
5909,Austin
5910,Blank
5911,Michigan
5912,Austin
5913,Blank
5914,Georgia
5915,Texas
5916,Austin
5917,Austin
5918,Austin
5919,Germany
5920,Germany
5921,Blank
5922,Austin
5923,Europe
5924,England
5925,Tennessee
5926,Blank
5927,Blank
5928,Texas
5929,Austin
5930,Mexico
5931,Austin
5932,Austin
5933,
5934,Austin
5935,Texas
5936,Austin
5937,Virginia
5938,Blank
5939,Austin
5940,Austin
5941,Blank
5942,Blank
5943,Mexico
5944,Texas
5945,Ohio
5946,Texas
5947,Blank
5948,Blank
5949,Blank
5950,Austin
5951,Ma.
5952,Blank
5953,Austin
5954,England
5955,Germany
5956,Blank
5957,Blank
5958,American
5959,Unknown
5960,Blank
5961,Austin
5962,Austin
5963,Austin
5964,North Carolina
5965,Louisiana
5966,Austin
5967,Austin
5968,Alabama
5969,Austin
5970,Austin
5971,Blank
5972,Austin
5973,Nova Scotia
5974,Blank
5975,Mexico
5976,Austin
5977,Waller Co. Tex.
5978,Ohio
5979,Austin
5980,Georgia
5981,Austin
5982,Austin
5983,Texas
5984,Texas
5985,Mo.
5986,Austin
5987,America
5988,Norway
5989,Tennessee
5990,Ireland
5991,Blank
5992,Louisiana
5993,Blank
5994,Austin
5995,Austin
5996,Blank
5997,Blank
5998,Virginia
5999,not given
6000,Mexico
6001,Georgia
6002,Austin
6003,England
6004,Ohio
6005,Austin
6006,Blank
6007,Blank
6008,Blank
6009,Florida
6010,Austin
6011,Bastrop
6012,Blank
6013,Blank
6014,Blank
6015,Alabama
6016,Austin
6017,Austin
6018,Blank
6019,Poland
6020,Austin
6021,Austin
6022,New York
6023,Blank
6024,South Carolina
6025,Austin
6026,Austin
6027,Germany
6028,Austin
6029,Austin
6030,Austin
6031,Austin
6032,Burnet County
6033,Germany
6034,Blank
6035,Germany
6036,Mexican
6037,Blank
6038,Austin
6039,Texas
6040,Austin
6041,New York
6042,North Carolina
6043,Blank
6044,Austin
6045,Austin
6046,Travis County
6047,Mississippi
6048,Blank
6049,Blank
6050,Blank
6051,Blank
6052,Austin
6053,Germany
6054,Indiana
6055,Austin
6056,Blank
6057,Blank
6058,South Carolina
6059,Virginia
6060,Blank
6061,Blank
6062,Blank
6063,Austin
6064,New Jersey
6065,Blank
6066,Texas
6067,Blank
6068,Blank
6069,Blank
6070,Austin
6071,Blank
6072,Austin
6073,Blank
6074,Blank
6075,Blank
6076,Mexico
6077,Arkansas
6078,Texas
6079,Tennessee
6080,Austin
6081,Austin
6082,MO
6083,Blank
6084,Austin
6085,Blank
6086,Blank
6087,Virginia
6088,Austin
6089,Germany
6090,Holland
6091,Blank
6092,Blank
6093,Blank
6094,Austin
6095,Austin
6096,Austin
6097,Germany
6098,England
6099,Mexico
6100,Austin
6101,Ireland
6102,England
6103,Austin
6104,Austin
6105,Blank
6106,Austin
6107,Austin
6108,Blank
6109,Mississippi
6110,Mexico
6111,Travis Co.
6112,"Linchburg, Virginia"
6113,Madison Co.
6114,Austin
6115,Blank
6116,Ohio
6117,Blank
6118,Austin
6119,Austin
6120,Austin
6121,Blank
6122,Austin
6123,Germany
6124,Texas
6125,Switzerland
6126,Blank
6127,Tennessee
6128,Blank
6129,Austin
6130,Texas
6131,Austin
6132,Travis Co.
6133,Blank
6134,Austin
6135,Germany
6136,Virginia
6137,Texas
6138,Austin
6139,Blank
6140,Austin
6141,Austin
6142,Blank
6143,Blank
6144,Blank
6145,Blank
6146,"Erie, Pa."
6147,Austin
6148,Germany
6149,Blank
6150,Alabama
6151,Germany
6152,England
6153,Blank
6154,Austin
6155,Jamaica
6156,Blank
6157,Blank
6158,"Lagrange, Texas"
6159,Austin
6160,Austin
6161,Austin
6162,Austin
6163,Blank
6164,Blank
6165,Blank
6166,Travis Co. Tex
6167,Blank
6168,Austin
6169,Blank
6170,"Nashville, Tenn"
6171,Indiana
6172,not known
6173,Austin
6174,Travis Co. Tex.
6175,Austin
6176,Austin
6177,Germany
6178,Canada
6179,Europe
6180,Austin
6181,France
6182,Travis Co. Tex
6183,Blank
6184,Blank
6185,Blank
6186,Austin
6187,Alabama
6188,Blank
6189,Austin
6190,Jasper Co. Tex
6191,Maryland
6192,Georgia
6193,Blank
6194,Blank
6195,Mississippi
6196,Indiana
6197,Fort Worth
6198,Blank
6199,Illinois
6200,Austin
6201,Germany
6202,Blank
6203,"Abbeville, S.C."
6204,Germany
6205,Germany
6206,unknown
6207,unknown
6208,Bastrop Co.
6209,unknown
6210,S. Carolina
6211,Blank
6212,"Leesburg, La."
6213,Blank
6214,Ireland
6215,New York
6216,Kentucky
6217,Austin
6218,"Salina, Ohio"
6219,Italy
6220,Germany
6221,Ohio
6222,"Austin, Tex"
6223,"Austin, Tex"
6224,"Memphis, Ten"
6225,Texas
6226,"Austin, Tex"
6227,Travis Co.
6228,"Austin, Tex"
6229,Alabama
6230,Blank
6231,not given
6232,Travis Co.
6233,Austin
6234,Blank
6235,Austin
6236,Caldwell Co.
6237,Austin
6238,Blank
6239,Austin
6240,Blank
6241,Blank
6242,Blank
6243,Austin
6244,Blank
6245,Virginia
6246,Blank
6247,Blank
6248,"Houston, Tex"
6249,Blank
6250,Germany
6251,Blank
6252,Blank
6253,Blank
6254,Blank
6255,Blank
6256,Austin
6257,"B______, La"
6258,"Louis, Kentucky"
6259,Ky
6260,Burnet
6261,Blank
6262,Blank
6263,Tennessee
6264,German
6265,Austin
6266,"Austin, Tex"
6267,Austin
6268,N. Jersey
6269,Miss.
6270,Miss.
6271,Germany
6272,Blank
6273,Blank
6274,"Claton, Miss"
6275,Mexico
6276,Austin
6277,Germany
6278,Austin
6279,Blank
6280,Germany
6281,Blank
6282,Scotland
6283,Austin
6284,Mexico
6285,Kentucky
6286,Germany
6287,Austin
6288,Austin
6289,Blank
6290,Blank
6291,Blank
6292,England
6293,Bastrop Co.
6294,Tennessee
6295,"Austin, Tex"
6296,Brenham
6297,Blank
6298,Travis Co.
6299,Germany
6300,Mexico
6301,"Austin, Tex"
6302,Germany
6303,Louisiana
6304,Travis Co.
6305,"Austin, Tex"
6306,Kentucky
6307,Bastrop Co.
6308,Travis Co.
6309,Louisiana
6310,Kentucky
6311,"Austin, Tex"
6312,not given
6313,"Austin, Tex"
6314,"Austin, Tex"
6315,"Austin, Tex"
6316,Texas
6317,Austin
6318,Pennsylvania
6319,Travis Co.
6320,Austin
6321,Austin
6322,Wisconsin
6323,German
6324,Austin
6325,unknown
6326,Manor
6327,Beford Co. Tennessee
6328,Austin
6329,Blank
6330,Texas
6331,Austin
6332,Mexico
6333,Blank
6334,Texas
6335,Travis Co.
6336,Tennessee
6337,"Baldwin Co., Tenn"
6338,"Austin, Texas"
6339,"Austin, Texas"
6340,Tennessee
6341,Georgetown
6342,not given
6343,not given
6344,not given
6345,Mexico
6346,Travis Co.
6347,Austin
6348,Ireland
6349,Germany
6350,not given
6351,Austin
6352,"Austin, Texas"
6353,Blank
6354,Travis Co.
6355,Austin
6356,Austin
6357,Austin
6358,Travis Co.
6359,Austin
6360,Austin
6361,Blank
6362,Austin
6363,Bastrop Co.
6364,not given
6365,not given
6366,not given
6367,Ireland
6368,Ireland
6369,Austin
6370,Austin
6371,Virginia
6372,Kansas
6373,"Taylor, Tex"
6374,Austin
6375,Austin
6376,Virginia
6377,Mississippi
6378,Germany
6379,Texas
6380,not given
6381,Norway
6382,Austin
6383,Berlin
6384,not given
6385,Sweden
6386,North Carolina
6387,Germany
6388,Tennessee
6389,Austin
6390,Georgetown
6391,Austin
6392,Austin
6393,not given
6394,Blank
6395,Austin
6396,Austin
6397,Austin
6398,Austin
6399,Austin
6400,Fayette Co.
6401,Austin
6402,Austin
6403,Austin
6404,New Jersey
6405,Austin
6406,Austin
6407,Austin
6408,Austin
6409,Travis Co.
6410,not given
6411,not given
6412,Austin
6413,Austin
6414,Maryland
6415,Austin
6416,not given
6417,Travis Co.
6418,Austin
6419,"Essex, Vermont"
6420,not given
6421,Austin
6422,Germany
6423,Austin
6424,Austin
6425,Travis Co.
6426,not given
6427,Austin
6428,Fayette Co. Tex
6429,Austin
6430,Travis Co.
6431,Austin
6432,Kentucky
6433,Vermont
6434,Austin
6435,Austin
6436,Austin
6437,"Washington, TX"
6438,"Jackson, Louisiana"
6439,Germany
6440,Austin
6441,Austin
6442,not given
6443,Ireland
6444,Virginia
6445,Austin
6446,not given
6447,Blank
6448,not given
6449,Austin
6450,not given
6451,Austin
6452,Travis Co.
6453,Virginia
6454,Austin
6455,Mexico
6456,not given
6457,Blank
6458,Blank
6459,Travis Co.
6460,not given
6461,N. S. Louisiana
6462,Blank
6463,Austin
6464,Dakota
6465,Travis Co.
6466,Blank
6467,not given
6468,not given
6469,Austin
6470,Austin
6471,"Portland, Massachusetts"
6472,not given
6473,Austin
6474,"Dublin, Ireland"
6475,Harris Co. TX
6476,Austin
6477,Texas
6478,Mississippi
6479,not given
6480,Switzerland
6481,Austin
6482,not given
6483,not given
6484,Austin
6485,not given
6486,Mississippi
6487,Missouri
6488,not given
6489,"Austin, TX"
6490,Texas
6491,not given
6492,Austin
6493,"Galveston, TX"
6494,Austin
6495,"Hot Springs, Arkansas"
6496,Austin County
6497,America
6498,Austin
6499,Germany
6500,Germany
6501,Austin
6502,not given
6503,Austin
6504,"Frankfort, KY"
6505,Ohio
6506,Austin
6507,"Charleston, SC"
6508,Austin
6509,Austin
6510,Austin
6511,Austin
6512,Germany
6513,Sweden
6514,"Cleveland, Ohio"
6515,Mississippi
6516,France
6517,Austin
6518,Austin
6519,Texas
6520,Blank
6521,"New Orleans, LA"
6522,not given
6523,Alabama
6524,Austin
6525,Louisiana
6526,Ill.
6527,Va. Cruze
6528,Germany
6529,Travis Co.
6530,not given
6531,not given
6532,Tennessee
6533,Kentucky
6534,S. Carolina
6535,Georgia
6536,not given
6537,Austin
6538,Arkansas
6539,Germany
6540,Austin
6541,Ireland
6542,Austin
6543,Texas
6544,Tennessee
6545,Travis Co.
6546,"Harris Co, TX"
6547,Austin
6548,"Georgetown, TX"
6549,Blank
6550,"Hempstead, TX"
6551,Texas
6552,Ohio
6553,Texas
6554,Texas
6555,Austin
6556,Texas
6557,Mississippi
6558,Austin
6559,Austin
6560,Mexico
6561,N. Carolina
6562,Texas
6563,not given
6564,"Calvert, TX"
6565,Tennessee
6566,N. Austin
6567,not given
6568,Tennessee
6569,Germank
6570,Travis Co. TX
6571,not given
6572,Tennessee
6573,Germany
6574,Georgia
6575,not given
6576,Texas
6577,Texas
6578,Texas
6579,"Halifax, VA"
6580,England
6581,Tennessee
6582,not given
6583,Harris Co. TX
6584,Blank
6585,not given
6586,Blank
6587,Virginia
6588,Blank
6589,Austin
6590,Mexico
6591,Virginia
6592,Texas
6593,Louisiana
6594,Austin
6595,Kendall Co.
6596,Blank
6597,not given
6598,not given
6599,Arkansas
6600,Germany
6601,not given
6602,not given
6603,Austin
6604,Austin
6605,Germany
6606,Austin
6607,"Rich, VA"
6608,Blank
6609,England
6610,Austin
6611,not given
6612,Kentucky
6613,Washington Co.
6614,Austin
6615,Texas
6616,not given
6617,not given
6618,NY State
6619,Austin
6620,Austin
6621,Austin
6622,not given
6623,Mexico
6624,Conn.
6625,not given
6626,"Mobile, Ala"
6627,LA
6628,Georgia
6629,Austin
6630,Austin
6631,Texas
6632,not given
6633,not given
6634,Austin
6635,City
6636,Austin
6655,Austin
6656,
6657,Alabama
6658,not given
6659,Miss
6660,Georgia
6661,Fayette Co. Tex
6662,not given
6663,Travis Co.
6664,Austin
6665,
6666,not given
6667,Austin
6668,Austin
6669,Ark
6670,Austin
6671,Austin
6672,Austin
6673,Italy
6674,Lee Co. Tex
6675,Mexico
6676,not given
6677,Miss
6678,Austin
6679,San Marcos
6680,Tenn
6681,
6682,Austin
6683,Austin
6684,Texas
6685,Austin
6686,Wash Co. Tex
6687,America
6688,Austin
6689,Austin
6690,Austin
6691,Travis Co. Tex
6692,Marble Falls
6693,Austin
6694,Austin
6695,Texas
6696,America
6697,America
6698,America
6699,La
6700,Austin
6701,Germany
6702,not given
6703,South Austin
6704,Austin
6705,Austin
6706,Austin
6707,Virginia
6708,NY City
6709,New York City
6710,"Hood County, Texas"
6711,Austin
6712,Austin
6713,Texas
6714,Austin
6715,Austin
6716,Mexico
6717,Austin
6718,Austin
6719,not given
6720,not given
6721,Ireland
6722,Austin
6723,Germany
6724,Tennessee
6725,Galveston
6726,not given
6727,Alabama
6728,Wisconsin
6729,"Austin, Texas"
6730,Indanan [?]
6731,Austin
6732,Mexico
6733,Germany
6734,Virginia
6735,Austin
6736,Mexico
6737,Sweden
6738,not given
6739,"Austin, Texas"
6740,Austin
6741,Austin
6742,Coryell County
6743,Missouri
6744,Austin
6745,Decker Tr. Co.
6746,not given
6747,Germany
6748,Tennessee
6749,Virginia
6750,not given
6751,not given
6752,Texas
6753,Austin
6754,Austin
6755,not given
6756,Georgia
6757,Austin
6758,Austin
6759,Austin
6760,Austin
6761,Louisiana
6762,Germany
6763,not given
6764,Texas
6765,Germany
6766,Illinois
6767,not given
6768,Austin
6769,not given
6770,Tennessee
6771,Burnet County
6772,Austin
6773,Austin
6774,Austin
6775,Austin
6776,not given
6777,Austin
6778,Austin
6779,not given
6780,not given
6781,Alabama
6782,Austin
6783,Arkansas
6784,Austin
6785,not given
6786,Austin
6787,not given
6788,Austin
6789,Austin
6790,Austin
6791,Bastrop County
6792,Germany
6793,Austin
6794,Travis Co
6795,Austin
6796,Brinn Tropali [?]
6797,Virginia
6798,Austin
6799,Virginia
6800,Austin
6801,Ireland
6802,Germany
6803,Fayette Co
6804,Austin
6805,Austin
6806,not given
6807,Williamson Co. Texas
6808,not given
6809,Louisiana
6810,Virginia
6811,Austin
6812,Austin
6813,Austin
6814,Austin
6815,Washington Co
6816,not known
6817,Austin
6818,not given
6819,Austin
6820,England
6821,Austin
6822,France
6823,Germany
6824,Austin
6825,not given
6826,Austin
6827,Sweden
6828,Austin
6829,not given
6830,Austin
6831,Austin
6832,England
6833,Austin
6834,Georgia
6835,austin
6836,Texas
6837,Austin
6838,Texas
6839,Sweden
6840,Autin
6841,Denmark
6842,Austin
6843,Austin
6844,Texas
6845,Kentucky
6846,Washington Co
6847,Texas
6848,Germany
6849,Mexico
6850,Georgia
6851,Austin
6852,Travis Co
6853,Austin
6854,Austin
6855,Sweden
6856,Mississippi
6857,Ohio
